Total,455,455,149,160,146,297,98,95,104,158,51,65,42,338,113,113,112,117,36,47,34,26,8,8,10,172,59,59,54,187,62,67,58,70,20,26,24,198,67,67,64,257,82,93,82,264,87,93,84,196,64,68,64,152,52,51,49,303,97,109,97,157,60,50,47,206,70,70,66,137,42,56,39,73,20,27,26,17,7,3,7,22,10,4,8,350,113,120,117,105,36,40,29,129,40,56,33,82,25,27,30,239,81,76,82,5,3,1,1,261,195,212,202,276,222,221,223,355,279,282,282,192,150,157,151,448,146,158,144,177,53,75,49,155,55,51,49
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agree strongly (5),9,9,12,9,5,9,10,13,4,8,16,3,7,7,10,6,4,15,19,15,9,19,38,13,10,9,12,12,4,9,13,7,5,3,0,4,4,11,15,12,5,7,10,6,5,9,16,8,5,11,19,9,5,13,21,10,6,7,7,8,4,10,17,6,6,2,6,0,0,17,19,20,10,12,20,11,8,0,0,0,0,14,20,0,13,11,15,12,5,2,3,0,3,3,0,5,3,6,8,7,3,13,20,12,6,0,0,0,0,11,12,12,12,9,9,9,9,9,10,8,7,10,13,11,11,8,12,8,5,9,15,9,2,14,22,12,8
Agree slightly (4),22,22,19,24,21,21,21,20,20,24,16,31,24,21,16,25,23,23,31,23,15,27,38,38,10,27,19,34,30,20,23,21,16,11,5,8,21,27,21,34,27,18,18,17,17,19,18,23,17,18,19,24,11,21,23,27,12,22,18,23,26,18,17,24,13,8,9,11,5,34,31,32,41,30,15,37,35,18,29,33,0,45,50,50,38,22,19,25,21,22,19,23,24,22,18,23,27,18,24,19,13,23,20,28,21,20,0,0,100,21,23,23,20,20,21,20,21,22,21,22,21,22,21,23,22,21,19,24,21,20,19,20,20,21,16,29,18
"Neither agree, nor disagree (3)",19,19,22,16,20,21,22,18,23,16,22,14,12,20,20,18,21,19,28,13,18,8,13,0,10,17,20,12,19,20,21,21,19,27,35,19,29,16,19,10,17,22,24,20,22,14,15,12,17,15,14,13,19,15,13,16,16,21,27,17,22,24,25,20,26,15,16,13,15,24,26,21,26,21,30,11,23,24,29,0,29,27,30,50,13,20,21,17,22,17,25,15,10,16,28,11,9,17,16,7,27,23,22,24,22,0,0,0,0,21,20,21,21,16,14,16,16,20,20,21,21,13,13,11,11,19,21,16,20,16,19,13,16,9,9,8,10
Disagree slightly (2),27,27,23,28,29,29,23,34,30,23,24,20,26,27,28,26,26,27,8,34,38,27,13,25,40,26,24,22,31,28,21,31,31,27,35,35,13,26,22,22,33,28,24,32,26,31,26,30,37,34,30,31,42,32,27,27,41,24,22,28,23,27,22,30,32,33,27,33,39,20,19,23,18,22,30,26,12,41,29,67,43,14,0,0,38,26,22,24,31,30,28,40,21,29,25,30,33,34,32,37,33,23,20,22,26,40,33,100,0,23,24,23,22,28,29,28,26,26,25,25,24,29,29,31,30,27,24,28,28,28,23,29,33,29,24,31,33
Disagree strongly (1),24,24,23,23,25,21,22,16,23,29,24,32,31,26,26,26,27,16,14,15,21,19,0,25,30,21,25,20,17,24,23,19,29,31,25,35,33,21,22,21,19,26,23,24,30,26,24,28,25,22,19,24,23,20,15,20,24,25,27,24,26,21,20,20,23,42,43,43,41,4,5,4,5,15,5,15,23,18,14,0,29,0,0,0,0,22,22,23,21,29,25,23,41,29,30,30,27,24,20,30,23,20,19,14,26,40,67,0,0,24,22,22,25,28,27,28,29,23,25,24,26,26,25,24,26,24,23,23,26,27,25,28,29,26,29,20,31
Top 2 Box (Net),30,30,32,33,26,29,32,33,24,32,31,34,31,28,26,31,27,38,50,38,24,46,75,50,20,37,31,46,33,28,35,28,21,14,5,12,25,38,36,46,31,25,28,24,22,29,34,30,21,29,38,32,16,34,44,37,18,29,25,31,30,28,33,30,19,10,14,11,5,51,50,52,51,42,35,48,42,18,29,33,0,59,70,50,50,32,35,37,26,24,22,23,28,26,18,29,30,24,32,26,17,35,40,39,27,20,0,0,100,32,34,34,32,28,30,29,29,31,31,30,28,33,34,34,33,30,32,32,26,29,34,29,22,35,38,41,27
Bottom 2 Box (Net),50,50,46,51,54,49,46,49,53,52,47,52,57,53,54,51,53,44,22,49,59,46,13,50,70,47,49,42,48,51,44,51,60,59,60,69,46,46,45,43,52,53,48,56,56,57,51,58,62,56,48,54,66,51,42,47,65,50,48,52,48,48,42,50,55,75,70,76,80,25,24,27,23,37,35,41,35,59,43,67,71,14,0,0,38,48,44,47,52,59,53,63,62,59,55,61,61,59,52,67,57,42,38,37,51,80,100,100,0,47,46,45,47,56,55,55,55,49,49,49,51,55,53,54,56,51,47,51,54,55,47,57,61,55,53,51,63
Mean,2.65,2.65,2.74,2.69,2.51,2.68,2.73,2.8,2.52,2.59,2.76,2.52,2.5,2.56,2.56,2.6,2.51,2.92,3.33,2.89,2.53,3,4,2.88,2.3,2.78,2.68,2.95,2.72,2.62,2.82,2.66,2.36,2.27,2.2,2.12,2.5,2.81,2.84,2.94,2.66,2.53,2.67,2.51,2.4,2.56,2.76,2.52,2.39,2.61,2.89,2.63,2.31,2.75,3.08,2.8,2.35,2.6,2.57,2.63,2.6,2.69,2.88,2.66,2.47,1.95,2.07,1.93,1.83,3.39,3.4,3.41,3.33,3.03,3.15,3.04,2.92,2.41,2.71,2.67,2,3.59,3.9,3.5,3.25,2.73,2.83,2.79,2.57,2.38,2.47,2.38,2.28,2.4,2.33,2.43,2.45,2.48,2.68,2.37,2.4,2.86,3.02,3,2.56,2,1.33,2,4,2.73,2.78,2.79,2.72,2.54,2.58,2.55,2.54,2.68,2.67,2.65,2.59,2.63,2.69,2.68,2.63,2.64,2.73,2.66,2.51,2.55,2.77,2.53,2.35,2.68,2.78,2.82,2.41
Standard Error,0.06,0.06,0.11,0.1,0.1,0.07,0.13,0.13,0.11,0.11,0.2,0.16,0.21,0.07,0.12,0.12,0.11,0.12,0.21,0.2,0.21,0.29,0.38,0.55,0.42,0.1,0.18,0.18,0.16,0.09,0.17,0.15,0.16,0.13,0.2,0.22,0.26,0.09,0.17,0.17,0.15,0.08,0.14,0.13,0.14,0.08,0.15,0.14,0.13,0.09,0.18,0.16,0.14,0.11,0.2,0.18,0.17,0.07,0.13,0.12,0.13,0.1,0.18,0.17,0.17,0.07,0.14,0.12,0.1,0.1,0.18,0.15,0.17,0.15,0.27,0.25,0.26,0.24,0.42,0.67,0.31,0.19,0.23,0.29,0.41,0.07,0.13,0.12,0.11,0.11,0.19,0.17,0.25,0.11,0.17,0.17,0.22,0.13,0.26,0.25,0.2,0.09,0.16,0.14,0.14,0.55,0.33,0,0,0.08,0.1,0.09,0.09,0.08,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.1,0.11,0.11,0.11,0.06,0.11,0.1,0.1,0.1,0.19,0.15,0.17,0.11,0.21,0.19,0.19
#page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 20634a MCBC Standard Packaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Col percents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q13. Flavour is the only important thing I look for in an alcoholic drink (How much do you agree...),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base Unweighted - All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL,,,,GENDER,,,,,,,,SOCIAL CLASS,,,,,,,,AGED,,,,,,,,,,,,,,,,,,,,,,,,COBRA PURCHASE,,,,,,,,,,,,,,,,BRAND LOYALISTS,,,,TARGET AUDIENCE,,,,,,,,,,,,,,,,,,,,PRODUCT ACCEPTORS/ REJECTORS,,,,,,,,REGION,,,,,,,,,,,,,,,,SHOPPERS,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL,,,,MALE,,,,FEMALE,,,,ABC1,,,,C2DE,,,, 18-24,,,, 25-34,,,, 35-44,,,, 45-49,,,, 18-34S,,,, 35+,,,,EVER BOUGHT AND DRUNK COBRA,,,,BOUGHT AND DRUNK COBRA LAST 6 MONTHS,,,,BOUGHT AND DRUNK COBRA LAST 4 WEEKS,,,,TOTAL NON COBRA L4W BUYERS,,,,COBRA,,,,ENTHUSIASTIC INFLUENCERS,,,,SOCIAL EXPLORERS,,,,CONSIDERED BALANCERS,,,,CONTENT ROUTINERS,,,,SAFE & SAVVY,,,,ACCEPTORS,,,,REJECTORS,,,,NORTH + SCOTLAND,,,,MIDLANDS,,,,SOUTH + WALES,,,,NORTHERN IRELAND,,,,ASDA,,,,SAINSBURYS,,,,TESCO,,,,MORRISONS,,,,BIG 4,,,,DISCOUNTERS,,,,CONVENIENCE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,Total,Cobra Helix,Cobra Sheet,Cobra Current,Male,Cobra Helix,Cobra Sheet,Cobra Current,Female,Cobra Helix,Cobra Sheet,Cobra Current,ABC1,Cobra Helix,Cobra Sheet,Cobra Current,C2DE,Cobra Helix,Cobra Sheet,Cobra Current, 18-24,Cobra Helix,Cobra Sheet,Cobra Current, 25-34,Cobra Helix,Cobra Sheet,Cobra Current, 35-44,Cobra Helix,Cobra Sheet,Cobra Current, 45-49,Cobra Helix,Cobra Sheet,Cobra Current, 18-34S,Cobra Helix,Cobra Sheet,Cobra Current, 35+,Cobra Helix,Cobra Sheet,Cobra Current,Ever Bought And Drunk Cobra,Cobra Helix,Cobra Sheet,Cobra Current,Bought And Drunk Cobra Last 6 Months,Cobra Helix,Cobra Sheet,Cobra Current,Bought And Drunk Cobra Last 4 Weeks,Cobra Helix,Cobra Sheet,Cobra Current,Total non Cobra L4W buyers,Cobra Helix,Cobra Sheet,Cobra Current,Cobra,Cobra Helix,Cobra Sheet,Cobra Current,Enthusiastic Influencers,Cobra Helix,Cobra Sheet,Cobra Current,Social Explorers,Cobra Helix,Cobra Sheet,Cobra Current,Considered Balancers,Cobra Helix,Cobra Sheet,Cobra Current,Content Routiners,Cobra Helix,Cobra Sheet,Cobra Current,Safe & Savvy,Cobra Helix,Cobra Sheet,Cobra Current,Acceptors,Cobra Helix,Cobra Sheet,Cobra Current,Rejectors,Cobra Helix,Cobra Sheet,Cobra Current,North + Scotland,Cobra Helix,Cobra Sheet,Cobra Current,Midlands,Cobra Helix,Cobra Sheet,Cobra Current,South + Wales,Cobra Helix,Cobra Sheet,Cobra Current,Northern Ireland,Cobra Helix,Cobra Sheet,Cobra Current,ASDA,Cobra Helix,Cobra Sheet,Cobra Current,SAINSBURYS,Cobra Helix,Cobra Sheet,Cobra Current,TESCO,Cobra Helix,Cobra Sheet,Cobra Current,MORRISONS,Cobra Helix,Cobra Sheet,Cobra Current,BIG 4,Cobra Helix,Cobra Sheet,Cobra Current,DISCOUNTERS,Cobra Helix,Cobra Sheet,Cobra Current,CONVENIENCE,Cobra Helix,Cobra Sheet,Cobra Current
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,455,455,149,160,146,297,98,95,104,158,51,65,42,338,113,113,112,117,36,47,34,26,8,8,10,172,59,59,54,187,62,67,58,70,20,26,24,198,67,67,64,257,82,93,82,264,87,93,84,196,64,68,64,152,52,51,49,303,97,109,97,157,60,50,47,206,70,70,66,137,42,56,39,73,20,27,26,17,7,3,7,22,10,4,8,350,113,120,117,105,36,40,29,129,40,56,33,82,25,27,30,239,81,76,82,5,3,1,1,261,195,212,202,276,222,221,223,355,279,282,282,192,150,157,151,448,146,158,144,177,53,75,49,155,55,51,49
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agree strongly (5),22,22,21,23,21,23,22,22,25,18,20,23,10,22,24,20,22,20,14,28,15,27,25,25,30,20,20,25,13,24,21,24,26,19,25,12,21,21,21,25,16,22,22,20,24,26,26,27,25,27,30,28,22,30,31,33,27,17,16,17,18,23,23,26,19,22,21,19,26,19,21,23,10,26,25,30,23,29,14,67,29,14,20,0,13,25,24,28,23,10,14,8,10,19,13,18,27,28,28,30,27,21,23,24,16,20,33,0,0,23,25,26,24,25,27,26,26,23,23,22,21,28,29,31,31,22,22,22,21,22,21,23,22,27,27,29,24
Agree slightly (4),46,46,44,47,47,43,41,44,43,52,49,51,57,46,43,48,46,47,44,45,53,50,38,50,60,49,41,49,57,43,45,46,36,46,50,42,46,49,40,49,58,44,46,45,39,44,43,46,44,42,44,41,42,42,44,39,43,48,43,50,49,43,42,40,49,39,36,43,39,56,52,59,56,40,40,33,46,47,43,0,71,64,70,75,50,43,42,43,44,55,47,60,59,53,58,55,45,51,44,56,53,41,37,38,46,20,33,0,0,43,42,41,42,44,45,44,43,43,44,43,43,45,44,43,42,46,44,47,47,49,49,51,47,46,45,47,45
"Neither agree, nor disagree (3)",21,21,21,22,19,24,24,26,21,15,14,15,14,21,19,25,20,20,28,15,18,4,0,0,10,23,25,22,20,23,21,25,22,16,15,19,13,20,22,19,19,21,20,24,20,14,13,16,14,16,13,19,17,16,15,18,16,23,24,24,21,22,22,26,19,24,26,26,21,17,19,13,21,25,20,33,19,6,0,33,0,9,10,0,13,21,19,23,20,21,25,20,17,14,18,11,15,12,12,7,17,27,25,36,22,20,33,0,0,25,24,26,25,19,16,18,18,23,23,24,24,15,15,16,15,21,21,22,19,15,15,15,14,12,9,14,14
Disagree slightly (2),10,10,11,8,12,8,8,7,10,13,18,8,17,9,12,6,11,12,11,11,15,15,25,25,0,6,8,3,7,11,13,4,16,16,10,19,17,8,10,6,6,12,12,9,16,14,16,11,14,13,11,12,16,9,8,10,10,11,13,6,12,10,10,8,11,13,14,11,12,7,5,5,10,10,15,4,12,12,29,0,0,9,0,0,25,10,12,6,12,10,8,13,10,12,10,14,9,7,16,4,3,10,11,3,15,40,0,100,100,7,8,6,8,10,10,9,11,9,8,8,9,9,8,7,9,10,11,8,12,11,11,11,12,13,15,10,14
Disagree strongly (1),2,2,3,1,1,2,4,0,1,2,0,3,2,2,3,1,2,2,3,2,0,4,13,0,0,2,5,0,2,0,0,0,0,4,0,8,4,3,6,0,2,1,0,2,1,2,2,0,2,2,3,0,3,2,2,0,4,2,3,2,0,2,3,0,2,2,3,1,2,1,2,0,3,0,0,0,0,6,14,0,0,5,0,25,0,1,2,2,1,3,6,0,3,2,3,2,3,1,0,4,0,2,4,0,1,0,0,0,0,2,3,1,1,2,2,2,2,2,2,2,2,3,3,3,3,2,3,1,1,3,4,1,4,2,4,0,2
Top 2 Box (Net),67,67,65,69,68,66,63,66,68,70,69,74,67,68,67,68,68,67,58,72,68,77,63,75,90,69,61,75,70,66,66,70,62,64,75,54,67,70,61,75,73,66,68,66,63,70,69,73,69,69,73,69,64,72,75,73,69,65,60,68,67,66,65,66,68,61,57,61,65,75,74,82,67,66,65,63,69,76,57,67,100,77,90,75,63,68,66,70,68,66,61,68,69,72,70,73,73,79,72,85,80,62,60,62,62,40,67,0,0,67,66,67,65,70,72,71,70,66,67,66,64,73,73,74,73,67,66,69,67,71,70,73,69,73,73,76,69
Bottom 2 Box (Net),12,12,14,9,13,10,12,7,11,15,18,11,19,11,14,7,13,14,14,13,15,19,38,25,0,9,14,3,9,11,13,4,16,20,10,27,21,10,16,6,8,13,12,11,17,15,18,11,17,15,14,12,19,11,10,10,14,12,16,8,12,11,13,8,13,15,17,13,14,8,7,5,13,10,15,4,12,18,43,0,0,14,0,25,25,11,14,8,13,13,14,13,14,14,13,16,12,9,16,7,3,11,15,3,16,40,0,100,100,9,10,8,9,12,12,11,13,11,10,10,12,12,11,10,12,12,14,9,13,14,15,12,16,15,18,10,16
Mean,3.75,3.75,3.7,3.82,3.74,3.77,3.69,3.81,3.82,3.72,3.71,3.83,3.55,3.77,3.74,3.81,3.76,3.71,3.56,3.85,3.68,3.81,3.38,3.75,4.2,3.77,3.63,3.97,3.72,3.79,3.74,3.9,3.72,3.59,3.9,3.31,3.63,3.78,3.6,3.94,3.8,3.74,3.78,3.73,3.7,3.8,3.75,3.89,3.75,3.79,3.86,3.85,3.64,3.89,3.94,3.96,3.78,3.68,3.57,3.75,3.72,3.76,3.72,3.84,3.72,3.67,3.59,3.66,3.76,3.85,3.86,4,3.62,3.82,3.75,3.89,3.81,3.82,3.14,4.33,4.29,3.73,4.1,3.25,3.5,3.8,3.74,3.88,3.77,3.6,3.56,3.63,3.62,3.74,3.67,3.73,3.85,3.98,3.84,4.04,4.03,3.69,3.65,3.83,3.61,3.2,4,2,2,3.79,3.78,3.83,3.78,3.82,3.84,3.83,3.82,3.76,3.79,3.76,3.71,3.86,3.88,3.91,3.89,3.75,3.71,3.81,3.74,3.76,3.72,3.83,3.71,3.83,3.78,3.96,3.76
Standard Error,0.05,0.05,0.08,0.07,0.08,0.06,0.11,0.09,0.09,0.08,0.14,0.12,0.15,0.05,0.1,0.08,0.09,0.09,0.16,0.15,0.16,0.22,0.53,0.41,0.2,0.07,0.14,0.1,0.12,0.07,0.12,0.1,0.13,0.13,0.2,0.23,0.23,0.07,0.14,0.1,0.1,0.06,0.1,0.1,0.12,0.06,0.12,0.1,0.12,0.07,0.13,0.12,0.14,0.08,0.14,0.13,0.16,0.05,0.1,0.08,0.09,0.08,0.13,0.13,0.14,0.07,0.13,0.11,0.13,0.07,0.14,0.1,0.15,0.11,0.23,0.17,0.18,0.29,0.55,0.67,0.18,0.21,0.18,0.75,0.38,0.05,0.1,0.09,0.09,0.09,0.17,0.13,0.17,0.09,0.14,0.13,0.18,0.1,0.21,0.18,0.14,0.06,0.12,0.09,0.11,0.58,0.58,0,0,0.06,0.07,0.06,0.07,0.06,0.07,0.07,0.07,0.05,0.06,0.06,0.06,0.07,0.08,0.08,0.09,0.05,0.08,0.07,0.08,0.08,0.14,0.11,0.15,0.08,0.15,0.13,0.15
#page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 20634a MCBC Standard Packaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Col percents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q13. I do not mind what brand I buy when I have alcoholic drink (How much do you agree...),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base Unweighted - All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL,,,,GENDER,,,,,,,,SOCIAL CLASS,,,,,,,,AGED,,,,,,,,,,,,,,,,,,,,,,,,COBRA PURCHASE,,,,,,,,,,,,,,,,BRAND LOYALISTS,,,,TARGET AUDIENCE,,,,,,,,,,,,,,,,,,,,PRODUCT ACCEPTORS/ REJECTORS,,,,,,,,REGION,,,,,,,,,,,,,,,,SHOPPERS,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOTAL,,,,MALE,,,,FEMALE,,,,ABC1,,,,C2DE,,,, 18-24,,,, 25-34,,,, 35-44,,,, 45-49,,,, 18-34S,,,, 35+,,,,EVER BOUGHT AND DRUNK COBRA,,,,BOUGHT AND DRUNK COBRA LAST 6 MONTHS,,,,BOUGHT AND DRUNK COBRA LAST 4 WEEKS,,,,TOTAL NON COBRA L4W BUYERS,,,,COBRA,,,,ENTHUSIASTIC INFLUENCERS,,,,SOCIAL EXPLORERS,,,,CONSIDERED BALANCERS,,,,CONTENT ROUTINERS,,,,SAFE & SAVVY,,,,ACCEPTORS,,,,REJECTORS,,,,NORTH + SCOTLAND,,,,MIDLANDS,,,,SOUTH + WALES,,,,NORTHERN IRELAND,,,,ASDA,,,,SAINSBURYS,,,,TESCO,,,,MORRISONS,,,,BIG 4,,,,DISCOUNTERS,,,,CONVENIENCE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,Total,Cobra Helix,Cobra Sheet,Cobra Current,Male,Cobra Helix,Cobra Sheet,Cobra Current,Female,Cobra Helix,Cobra Sheet,Cobra Current,ABC1,Cobra Helix,Cobra Sheet,Cobra Current,C2DE,Cobra Helix,Cobra Sheet,Cobra Current, 18-24,Cobra Helix,Cobra Sheet,Cobra Current, 25-34,Cobra Helix,Cobra Sheet,Cobra Current, 35-44,Cobra Helix,Cobra Sheet,Cobra Current, 45-49,Cobra Helix,Cobra Sheet,Cobra Current, 18-34S,Cobra Helix,Cobra Sheet,Cobra Current, 35+,Cobra Helix,Cobra Sheet,Cobra Current,Ever Bought And Drunk Cobra,Cobra Helix,Cobra Sheet,Cobra Current,Bought And Drunk Cobra Last 6 Months,Cobra Helix,Cobra Sheet,Cobra Current,Bought And Drunk Cobra Last 4 Weeks,Cobra Helix,Cobra Sheet,Cobra Current,Total non Cobra L4W buyers,Cobra Helix,Cobra Sheet,Cobra Current,Cobra,Cobra Helix,Cobra Sheet,Cobra Current,Enthusiastic Influencers,Cobra Helix,Cobra Sheet,Cobra Current,Social Explorers,Cobra Helix,Cobra Sheet,Cobra Current,Considered Balancers,Cobra Helix,Cobra Sheet,Cobra Current,Content Routiners,Cobra Helix,Cobra Sheet,Cobra Current,Safe & Savvy,Cobra Helix,Cobra Sheet,Cobra Current,Acceptors,Cobra Helix,Cobra Sheet,Cobra Current,Rejectors,Cobra Helix,Cobra Sheet,Cobra Current,North + Scotland,Cobra Helix,Cobra Sheet,Cobra Current,Midlands,Cobra Helix,Cobra Sheet,Cobra Current,South + Wales,Cobra Helix,Cobra Sheet,Cobra Current,Northern Ireland,Cobra Helix,Cobra Sheet,Cobra Current,ASDA,Cobra Helix,Cobra Sheet,Cobra Current,SAINSBURYS,Cobra Helix,Cobra Sheet,Cobra Current,TESCO,Cobra Helix,Cobra Sheet,Cobra Current,MORRISONS,Cobra Helix,Cobra Sheet,Cobra Current,BIG 4,Cobra Helix,Cobra Sheet,Cobra Current,DISCOUNTERS,Cobra Helix,Cobra Sheet,Cobra Current,CONVENIENCE,Cobra Helix,Cobra Sheet,Cobra Current
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,455,455,149,160,146,297,98,95,104,158,51,65,42,338,113,113,112,117,36,47,34,26,8,8,10,172,59,59,54,187,62,67,58,70,20,26,24,198,67,67,64,257,82,93,82,264,87,93,84,196,64,68,64,152,52,51,49,303,97,109,97,157,60,50,47,206,70,70,66,137,42,56,39,73,20,27,26,17,7,3,7,22,10,4,8,350,113,120,117,105,36,40,29,129,40,56,33,82,25,27,30,239,81,76,82,5,3,1,1,261,195,212,202,276,222,221,223,355,279,282,282,192,150,157,151,448,146,158,144,177,53,75,49,155,55,51,49
