"Less than once a month (0.50)",26,12,14,1,0,3,7,5,10,1,10,15
"",3%,3%,3%,1%,- ,2%,5%,6%,11%,0%,3%,8%
"",,,,,,,AB,ABC,ABC,,A,AB
"Never/Do not use it here (0.00)",39,14,25,0,2,2,8,13,14,2,10,27
"",4%,3%,5%,- ,1%,1%,6%,15%,15%,1%,3%,15%
"",,,,,,,ABC,ABCD,ABCD,,A,AB
" Net" ,,
"At least once a day",729,337,392,130,224,171,101,53,50,354,272,103
"",83%,81%,84%,96%,95%,89%,72%,62%,53%,95%,82%,58%
"",,,,CDEF,CDEF,DEF,F,,,BC,C,
"Mean",64.80,63.52,65.94,76.66,72.08,70.94,55.46,49.88,44.45,73.75,64.38,47.03
"",,,,BCDEF,DEF,DEF,F,,,BC,C,
"Standard Error",0.98,1.44,1.35,1.43,1.41,1.70,2.80,3.92,3.84,1.04,1.59,2.74
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I5. Which of the following do you use the internet for on a mobile device?",,
"Base - All Internet users on a mobile device",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",883,415,468,135,236,192,141,85*,94*,371,333,179
"" ,,
"E-mail",726,343,383,124,208,174,106,59,55,332,280,114
"",82%,83%,82%,92%,88%,91%,75%,69%,59%,89%,84%,64%
"",,,,DEF,DEF,DEF,F,,,BC,C,
"Maps & directions",686,330,356,120,207,156,103,52,48,327,259,100
"",78%,80%,76%,89%,88%,81%,73%,61%,51%,88%,78%,56%
"",,,,DEF,DEF,EF,F,,,BC,C,
"Apps",656,316,340,124,197,151,95,47,42,321,246,89
"",74%,76%,73%,92%,83%,79%,67%,55%,45%,87%,74%,50%
"",,,,BCDEF,DEF,DEF,F,,,BC,C,
"Finding/sourcing information",638,304,334,109,190,151,82,58,48,299,233,106
"",72%,73%,71%,81%,81%,79%,58%,68%,51%,81%,70%,59%
"",,,,DEF,DEF,DF,,F,,BC,C,
"Social media and networking (eg sites like Facebook, Twitter or blogs)",625,271,354,123,204,150,76,45,27,327,226,72
"",71%,65%,76%,91%,86%,78%,54%,53%,29%,88%,68%,40%
"",,,A,CDEF,CDEF,DEF,F,F,,BC,C,
"Accessing live public transport information (eg travel conditions, delays)",595,283,312,108,187,136,82,38,44,295,218,82
"",67%,68%,67%,80%,79%,71%,58%,45%,47%,80%,65%,46%
"",,,,DEF,CDEF,DEF,,,,BC,C,
"Sharing photos",515,212,303,103,174,130,53,32,23,277,183,55
"",58%,51%,65%,76%,74%,68%,38%,38%,24%,75%,55%,31%
"",,,A,DEF,DEF,DEF,F,,,BC,C,
"Watching video content (eg YouTube, iPlayer, 4OD)",479,231,248,108,167,114,46,26,18,275,160,44
"",54%,56%,53%,80%,71%,59%,33%,31%,19%,74%,48%,25%
"",,,,CDEF,CDEF,DEF,F,,,BC,C,
"Making day to day travel plans",472,217,255,87,165,108,63,26,23,252,171,49
"",53%,52%,54%,64%,70%,56%,45%,31%,24%,68%,51%,27%
"",,,,DEF,CDEF,DEF,EF,,,BC,C,
"Banking",468,223,245,91,166,115,50,22,24,257,165,46
"",53%,54%,52%,67%,70%,60%,35%,26%,26%,69%,50%,26%
"",,,,DEF,CDEF,DEF,,,,BC,C,
"Buying goods and services",428,200,228,89,154,102,38,29,16,243,140,45
"",48%,48%,49%,66%,65%,53%,27%,34%,17%,65%,42%,25%
"",,,,CDEF,CDEF,DEF,,F,,BC,C,
"Playing games",408,196,212,83,141,90,51,28,15,224,141,43
"",46%,47%,45%,61%,60%,47%,36%,33%,16%,60%,42%,24%
"",,,,CDEF,CDEF,EF,F,F,,BC,C,
"Contacting companies for customer service",333,155,178,68,128,81,27,17,12,196,108,29
"",38%,37%,38%,50%,54%,42%,19%,20%,13%,53%,32%,16%
"",,,,DEF,CDEF,DEF,,,,BC,C,
"Work related/as part of job",327,174,153,57,130,85,39,11,5,187,124,16
"",37%,42%,33%,42%,55%,44%,28%,13%,5%,50%,37%,9%
"",,B,,DEF,ACDEF,DEF,EF,,,BC,C,
"Education related",287,130,157,73,112,63,18,8,13,185,81,21
"",33%,31%,34%,54%,47%,33%,13%,9%,14%,50%,24%,12%
"",,,,CDEF,CDEF,DEF,,,,BC,C,
"Other purposes (please specify)",6,2,4,0,2,0,2,1,1,2,2,2
"",1%,0%,1%,- ,1%,- ,1%,1%,1%,1%,1%,1%
"",,,,,,,,,,,,
"Music downloald",3,0,3,0,0,1,1,0,1,0,2,1
"",0%,- ,1%,- ,- ,1%,1%,- ,1%,- ,1%,1%
"",,,,,,,,,,,,
" Net" ,,
"Travel information (Accessing live public travel information or making day to day travel plans)",639,303,336,117,199,145,89,43,46,316,234,89
"",72%,73%,72%,87%,84%,76%,63%,51%,49%,85%,70%,50%
"",,,,CDEF,CDEF,DEF,F,,,BC,C,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I6. How often do you use the Internet in relation to travel in London? This includes for travel information, travel planning and buying tickets for travel",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
"Several times a day (82.00)",214,116,98,57,89,39,18,6,5,146,57,11
"",21%,24%,18%,42%,36%,19%,11%,5%,3%,38%,15%,4%
"",,B,,CDEF,CDEF,DEF,F,,,BC,C,
"Once a day (30.00)",135,73,62,21,49,35,20,5,5,70,55,10
"",13%,15%,12%,15%,20%,17%,12%,4%,3%,18%,15%,4%
"",,,,EF,DEF,EF,EF,,,C,C,
"Up to three or four times a week (26.00)",185,81,104,27,45,41,34,18,20,72,75,38
"",18%,17%,19%,20%,18%,20%,21%,15%,14%,19%,20%,14%
"",,,,,,,,,,,C,
"Up to three or four times a month (12.00)",177,75,102,13,30,32,41,27,34,43,73,61
"",17%,16%,19%,10%,12%,16%,25%,22%,24%,11%,20%,23%
"",,,,,,,ABC,AB,AB,,A,A
"About once a month (1.00)",90,36,54,6,11,15,15,20,23,17,30,43
"",9%,8%,10%,4%,4%,7%,9%,16%,16%,4%,8%,16%
"",,,,,,,,ABC,ABC,,A,AB
"Less than once a month (0.50)",116,49,67,9,10,25,23,24,25,19,48,49
"",11%,10%,12%,7%,4%,12%,14%,20%,17%,5%,13%,18%
"",,,,,,B,AB,AB,AB,,A,A
"Never/Do not use it for this purpose (0.00)",100,48,52,3,11,18,13,23,32,14,31,55
"",10%,10%,10%,2%,4%,9%,8%,19%,22%,4%,8%,21%
"",,,,,,A,A,ABCD,ABCD,,A,AB
" Net" ,,
"At least once a day",751,346,405,130,227,175,108,56,55,357,283,111
"",74%,72%,75%,96%,93%,85%,66%,46%,38%,94%,77%,42%
"",,,,CDEF,CDEF,DEF,EF,,,BC,C,
"Mean",28.20,30.90,25.81,45.39,42.10,27.93,21.21,11.92,10.58,43.27,24.94,11.20
"",,B,,CDEF,CDEF,DEF,EF,,,BC,C,
"Standard Error",0.93,1.41,1.23,2.78,2.02,1.99,1.88,1.70,1.40,1.63,1.40,1.09
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I7. Still thinking specifically about travelling in London, which of the following do you use the Internet for?",,
"Base - All Internet users for travel in London",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",917,430,487,133,234,187,151,100,112,367,338,212
"" ,,
"Check bus times",435,178,257,78,113,85,68,43,48,191,153,91
"",47%,41%,53%,59%,48%,45%,45%,43%,43%,52%,45%,43%
"",,,A,CDEF,,,,,,C,,
"Check tube times",300,143,157,44,95,72,40,25,24,139,112,49
"",33%,33%,32%,33%,41%,39%,26%,25%,21%,38%,33%,23%
"",,,,F,DEF,DEF,,,,C,C,
"Check train times",469,205,264,62,116,102,72,55,62,178,174,117
"",51%,48%,54%,47%,50%,55%,48%,55%,55%,49%,51%,55%
"",,,A,,,,,,,,,
"Live travel information / service updates",454,214,240,63,113,95,69,56,58,176,164,114
"",50%,50%,49%,47%,48%,51%,46%,56%,52%,48%,49%,54%
"",,,,,,,,,,,,
"Information about planned works or closures",310,148,162,44,76,72,43,38,37,120,115,75
"",34%,34%,33%,33%,32%,39%,28%,38%,33%,33%,34%,35%
"",,,,,,,,,,,,
"Information about cycling",78,52,26,19,30,15,6,6,2,49,21,8
"",9%,12%,5%,14%,13%,8%,4%,6%,2%,13%,6%,4%
"",,B,,DEF,DF,F,,,,BC,,
"Information about roads or driving",229,104,125,32,59,50,30,29,29,91,80,58
"",25%,24%,26%,24%,25%,27%,20%,29%,26%,25%,24%,27%
"",,,,,,,,,,,,
"Buying tickets",170,87,83,30,54,37,15,14,20,84,52,34
"",19%,20%,17%,23%,23%,20%,10%,14%,18%,23%,15%,16%
"",,,,D,D,D,,,,BC,,
"Check your Oyster balance",186,98,88,36,57,46,28,18,1,93,74,19
"",20%,23%,18%,27%,24%,25%,19%,18%,1%,25%,22%,9%
"",,,,F,F,F,F,F,,C,C,
"Keep track of how much you’re spending on travel",115,60,55,24,44,27,14,6,0,68,41,6
"",13%,14%,11%,18%,19%,14%,9%,6%,- ,19%,12%,3%
"",,,,DEF,DEF,EF,F,F,,BC,C,
"Information about fares and tickets",276,118,158,39,67,65,51,30,24,106,116,54
"",30%,27%,32%,29%,29%,35%,34%,30%,21%,29%,34%,25%
"",,,,,,F,F,,,,C,
"Information about Oyster",147,79,68,34,44,28,25,16,0,78,53,16
"",16%,18%,14%,26%,19%,15%,17%,16%,- ,21%,16%,8%
"",,,,CF,F,F,F,F,,C,C,
"Topping up your Oyster card",153,77,76,25,62,40,16,9,1,87,56,10
"",17%,18%,16%,19%,26%,21%,11%,9%,1%,24%,17%,5%
"",,,,EF,DEF,DEF,F,F,,BC,C,
"Checking the best route",504,214,290,68,125,106,83,62,60,193,189,122
"",55%,50%,60%,51%,53%,57%,55%,62%,54%,53%,56%,58%
"",,,A,,,,,,,,,
"Checking journey time",461,194,267,73,113,96,85,52,42,186,181,94
"",50%,45%,55%,55%,48%,51%,56%,52%,38%,51%,54%,44%
"",,,A,F,,F,F,F,,,C,
"Viewing maps",507,230,277,71,120,104,88,66,58,191,192,124
"",55%,53%,57%,53%,51%,56%,58%,66%,52%,52%,57%,58%
"",,,,,,,,BF,,,,
"None of these",31,18,13,4,3,11,2,4,7,7,13,11
"",3%,4%,3%,3%,1%,6%,1%,4%,6%,2%,4%,5%
"",,,,,,BD,,,BD,,,A
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I9. How often do you use the Transport for London website, (this includes the Journey Planner, Oyster, Congestion Charging and Santander Cycle Hire websites)?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
"Several times a day (82.00)",140,82,58,36,61,28,9,4,2,97,37,6
"",14%,17%,11%,26%,25%,14%,5%,3%,1%,25%,10%,2%
"",,B,,CDEF,CDEF,DEF,,,,BC,C,
"Once a day (30.00)",98,50,48,18,40,24,12,3,1,58,36,4
"",10%,10%,9%,13%,16%,12%,7%,2%,1%,15%,10%,1%
"",,,,EF,DEF,EF,F,,,BC,C,
"Up to three or four times a week (26.00)",176,78,98,28,50,33,30,20,15,78,63,35
"",17%,16%,18%,21%,20%,16%,18%,16%,10%,20%,17%,13%
"",,,,F,F,,,,,C,,
"Up to three or four times a month (12.00)",203,87,116,16,43,43,48,22,31,59,91,53
"",20%,18%,22%,12%,18%,21%,29%,18%,22%,15%,25%,20%
"",,,,,,A,ABE,,A,,A,
"About once a month (1.00)",137,59,78,17,27,20,22,25,26,44,42,51
"",13%,12%,14%,13%,11%,10%,13%,20%,18%,12%,11%,19%
"",,,,,,,,BC,C,,,AB
"Less than once a month (0.50)",141,57,84,13,14,33,25,26,30,27,58,56
"",14%,12%,16%,10%,6%,16%,15%,21%,21%,7%,16%,21%
"",,,,,,B,B,AB,AB,,A,A
"Never/Do not use it (0.00)",122,65,57,8,10,24,18,23,39,18,42,62
"",12%,14%,11%,6%,4%,12%,11%,19%,27%,5%,11%,23%
"",,,,,,B,B,AB,ABCD,,A,AB
" Net" ,,
"At least once a day",238,132,106,54,101,52,21,7,3,155,73,10
"",23%,28%,20%,40%,41%,25%,13%,6%,2%,41%,20%,4%
"",,B,,CDEF,CDEF,DEF,EF,,,BC,C,
"Mean",21.28,23.81,19.03,32.61,32.87,21.59,15.17,10.08,6.92,32.78,18.74,8.38
"",,B,,CDEF,CDEF,DEF,EF,,,BC,C,
"Standard Error",0.83,1.31,1.05,2.71,1.93,1.85,1.51,1.50,1.04,1.57,1.24,0.89
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I10a. Please rate your experience of the TfL website overall …",,
"Base - All using TfL website",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",895,413,482,128,235,181,146,100,105,363,327,205
"" ,,
"Excellent (6)",154,80,74,38,45,24,19,12,16,83,43,28
"",17%,19%,15%,30%,19%,13%,13%,12%,15%,23%,13%,14%
"",,,,BCDEF,,,,,,BC,,
"Very Good (5)",413,190,223,53,118,86,62,49,45,171,148,94
"",46%,46%,46%,41%,50%,48%,42%,49%,43%,47%,45%,46%
"",,,,,,,,,,,,
"Above Average (4)",273,115,158,33,55,62,57,34,32,88,119,66
"",31%,28%,33%,26%,23%,34%,39%,34%,30%,24%,36%,32%
"",,,,,,B,AB,B,,,A,A
"Below Average (3)",47,25,22,4,13,8,7,5,10,17,15,15
"",5%,6%,5%,3%,6%,4%,5%,5%,10%,5%,5%,7%
"",,,,,,,,,A,,,
"Poor (2)",6,2,4,0,2,1,1,0,2,2,2,2
"",1%,0%,1%,- ,1%,1%,1%,- ,2%,1%,1%,1%
"",,,,,,,,,,,,
"Very Poor (1)",2,1,1,0,2,0,0,0,0,2,0,0
"",0%,0%,0%,- ,1%,- ,- ,- ,- ,1%,- ,- 
"",,,,,,,,,,,,
" Net" ,,
" 5-6",567,270,297,91,163,110,81,61,61,254,191,122
"",63%,65%,62%,71%,69%,61%,55%,61%,58%,70%,58%,60%
"",,,,DF,DF,,,,,BC,,
" 3-4",320,140,180,37,68,70,64,39,42,105,134,81
"",36%,34%,37%,29%,29%,39%,44%,39%,40%,29%,41%,40%
"",,,,,,B,AB,,B,,A,A
" 1-2",8,3,5,0,4,1,1,0,2,4,2,2
"",1%,1%,1%,- ,2%,1%,1%,- ,2%,1%,1%,1%
"",,,,,,,,,,,,
"Mean",4.73,4.77,4.70,4.98,4.79,4.69,4.62,4.68,4.60,4.85,4.66,4.64
"",,,,CDEF,,,,,,BC,,
"Standard Error",0.03,0.04,0.04,0.07,0.06,0.06,0.07,0.08,0.09,0.05,0.04,0.06
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I10a. Please rate your experience of the TfL website overall …",,
"Base - All using TfL website",,
"",,
"_____________________________________________________",,
"Proportions/Means: All Columns Tested (5% risk level)",,
"* small base; ** very small base (under 30) ineligible for sig testing",,
"","","","","","","",,
,"","","","","","",,
," 10"," 9"," 7-8"," 5-6"," 3-4"," 0-2",,
,"A","B","C","D","E","F",,
,"","","","","","",,
"" ,,
"Total",60*,157,416,209,33*,20**,,
"" ,,
"Excellent (6)",50,69,26,8,1,0,,
"",83%,44%,6%,4%,3%,- ,,
"",BCDE,CDE,,,,,,
"Very Good (5)",9,85,264,51,2,2,,
"",15%,54%,63%,24%,6%,10%,,
"",,ADE,ABDE,E,,,,
"Above Average (4)",0,3,124,126,14,6,,
"",- ,2%,30%,60%,42%,30%,,
"",,,AB,ABC,AB,,,
"Below Average (3)",1,0,1,24,15,6,,
"",2%,- ,0%,11%,45%,30%,,
"",,,,ABC,ABCD,,,
"Poor (2)",0,0,1,0,1,4,,
"",- ,- ,0%,- ,3%,20%,,
"",,,,,BCD,,,
"Very Poor (1)",0,0,0,0,0,2,,
"",- ,- ,- ,- ,- ,10%,,
"",,,,,,,,
" Net" ,,
" 5-6",59,154,290,59,3,2,,
"",98%,98%,70%,28%,9%,10%,,
"",CDE,CDE,DE,E,,,,
" 3-4",1,3,125,150,29,12,,
"",2%,2%,30%,72%,88%,60%,,
"",,,AB,ABC,ABC,,,
" 1-2",0,0,1,0,1,6,,
"",- ,- ,0%,- ,3%,30%,,
"",,,,,BCD,,,
"Mean",5.80,5.42,4.75,4.21,3.61,3.10,,
"",BCDE,CDE,DE,E,,,,
"Standard Error",0.07,0.04,0.03,0.05,0.14,0.26,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I10a. Please rate your experience of the TfL website overall …",,
"Base - All using TfL website",,
"",,
"_____________________________________________________",,
"Proportions/Means: All Columns Tested (5% risk level)",,
"* small base; ** very small base (under 30) ineligible for sig testing",,
"","","","","","","","","","","","","","","","","","",,
,"","","","","","","","","","","","","","","","","",,
,"Check bus times","Check tube times","Check train times","Live travel information / service updates","Information about planned works or closures","Information about cycling","Information about roads or driving","Buying tickets","Check your Oyster balance","Keep track of how much you’re spending on travel","Information about fares and tickets","Information about Oyster","Topping up your Oyster card","Checking  the best route","Checking journey time","Viewing maps","None of these",,
,"A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q",,
,"","","","","","","","","","","","","","","","","",,
"" ,,
"Total",456,372,437,483,377,69*,169,126,239,95*,272,147,140,480,422,298,11**,,
"" ,,
"Excellent (6)",101,76,86,72,72,21,39,24,50,16,57,26,31,78,74,49,1,,
"",22%,20%,20%,15%,19%,30%,23%,19%,21%,17%,21%,18%,22%,16%,18%,16%,9%,,
"",DN,D,,,,CDEJLNOP,DN,,D,,D,,D,,,,,,
"Very Good (5)",208,184,202,238,187,38,91,72,123,53,142,76,78,233,206,145,2,,
"",46%,49%,46%,49%,50%,55%,54%,57%,51%,56%,52%,52%,56%,49%,49%,49%,18%,,
"",,,,,,,,AC,,,,,A,,,,,,
"Above Average (4)",130,96,126,149,101,10,35,22,54,24,64,39,29,144,125,89,4,,
"",29%,26%,29%,31%,27%,14%,21%,17%,23%,25%,24%,27%,21%,30%,30%,30%,36%,,
"",FH,F,FGH,FGHIKM,FH,,,,,,,,,FGHIM,FGHM,FGHM,,,
"Below Average (3)",15,14,19,20,16,0,4,7,8,2,9,5,2,20,12,12,3,,
"",3%,4%,4%,4%,4%,- ,2%,6%,3%,2%,3%,3%,1%,4%,3%,4%,27%,,
"",,,,,,,,F,,,,,,,,,,,
"Poor (2)",2,1,2,2,0,0,0,1,2,0,0,1,0,3,3,2,1,,
"",0%,0%,0%,0%,- ,- ,- ,1%,1%,- ,- ,1%,- ,1%,1%,1%,9%,,
"",,,,,,,,,,,,,,,,,,,
"Very Poor (1)",0,1,2,2,1,0,0,0,2,0,0,0,0,2,2,1,0,,
"",- ,0%,0%,0%,0%,- ,- ,- ,1%,- ,- ,- ,- ,0%,0%,0%,- ,,
"",,,,,,,,,,,,,,,,,,,
" Net" ,,
" 5-6",309,260,288,310,259,59,130,96,173,69,199,102,109,311,280,194,3,,
"",68%,70%,66%,64%,69%,86%,77%,76%,72%,73%,73%,69%,78%,65%,66%,65%,27%,,
"",,,,,,ABCDEIKLNOP,ACDNOP,CDNOP,DN,,CDNP,,ACDENOP,,,,,,
" 3-4",145,110,145,169,117,10,39,29,62,26,73,44,31,164,137,101,7,,
"",32%,30%,33%,35%,31%,14%,23%,23%,26%,27%,27%,30%,22%,34%,32%,34%,64%,,
"",FGM,F,FGHM,FGHIKM,FM,,,,F,,F,F,,FGHIKM,FGHM,FGHIM,,,
" 1-2",2,2,4,4,1,0,0,1,4,0,0,1,0,5,5,3,1,,
"",0%,1%,1%,1%,0%,- ,- ,1%,2%,- ,- ,1%,- ,1%,1%,1%,9%,,
"",,,,,,,,,K,,,,,,,,,,
"Mean",4.86,4.85,4.79,4.73,4.83,5.16,4.98,4.88,4.86,4.87,4.91,4.82,4.99,4.74,4.78,4.75,3.91,,
"",DN,D,,,,ABCDEHIJKLNOP,CDENOP,,D,,DNOP,,CDENOP,,,,,,
"Standard Error",0.04,0.04,0.04,0.04,0.04,0.08,0.06,0.07,0.06,0.07,0.05,0.06,0.06,0.04,0.04,0.05,0.34,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I10a. Please rate your experience of the TfL website overall …",,
"Base - All using TfL website",,
"",,
"_____________________________________________________",,
"Proportions/Means: All Columns Tested (5% risk level)",,
"* small base; ** very small base (under 30) ineligible for sig testing",,
"","","","","","","","","",,
,"","","","","","","","",,
,"Desktop PC or laptop","Tablet e.g. iPad","Smartphone (e.g. iPhone, Blackberry, Android)","Standard mobile phone (not a smartphone)","Games console e.g. Playstation, Xbox","Smart TV","A wearable device (e.g. iWatch)","Other (Please type in)",,
,"A","B","C","D","E","F","G","H",,
,"","","","","","","","",,
"" ,,
"Total",762,327,525,22**,27**,33*,11**,1**,,
"" ,,
"Excellent (6)",132,75,101,8,7,10,5,0,,
"",17%,23%,19%,36%,26%,30%,45%,- ,,
"",,A,,,,,,,,
"Very Good (5)",352,168,262,13,17,20,6,0,,
"",46%,51%,50%,59%,63%,61%,55%,- ,,
"",,,,,,,,,,
"Above Average (4)",231,77,134,1,3,3,0,1,,
"",30%,24%,26%,5%,11%,9%,- ,100%,,
"",BF,,F,,,,,,,
"Below Average (3)",39,5,22,0,0,0,0,0,,
"",5%,2%,4%,- ,- ,- ,- ,- ,,
"",B,,B,,,,,,,
"Poor (2)",6,1,5,0,0,0,0,0,,
"",1%,0%,1%,- ,- ,- ,- ,- ,,
"",,,,,,,,,,
"Very Poor (1)",2,1,1,0,0,0,0,0,,
"",0%,0%,0%,- ,- ,- ,- ,- ,,
"",,,,,,,,,,
" Net" ,,
" 5-6",484,243,363,21,24,30,11,0,,
"",64%,74%,69%,95%,89%,91%,100%,- ,,
"",,A,A,,,ABC,,,,
" 3-4",270,82,156,1,3,3,0,1,,
"",35%,25%,30%,5%,11%,9%,- ,100%,,
"",BCF,F,F,,,,,,,
" 1-2",8,2,6,0,0,0,0,0,,
"",1%,1%,1%,- ,- ,- ,- ,- ,,
"",,,,,,,,,,
"Mean",4.73,4.94,4.82,5.32,5.15,5.21,5.45,4.00,,
"",,AC,,,,AC,,,,
"Standard Error",0.03,0.04,0.04,0.12,0.12,0.10,0.16,0,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I10b. And thinking about the TfL website overall, how satisfied are you with it on a scale of 0 to 10, where 10 is extremely satisfied and 0 is extremely dissatisfied?",,
"Base - All using TfL website",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",895,413,482,128,235,181,146,100,105,363,327,205
"" ,,
" 10 is extremely satisfied (10)",60,27,33,7,17,10,9,7,10,24,19,17
"",7%,7%,7%,5%,7%,6%,6%,7%,10%,7%,6%,8%
"",,,,,,,,,,,,
" 9 (9)",157,81,76,33,38,17,24,21,24,71,41,45
"",18%,20%,16%,26%,16%,9%,16%,21%,23%,20%,13%,22%
"",,,,BC,C,,,C,C,B,,B
" 8 (8)",226,99,127,25,51,53,41,28,28,76,94,56
"",25%,24%,26%,20%,22%,29%,28%,28%,27%,21%,29%,27%
"",,,,,,,,,,,A,
" 7 (7)",190,92,98,21,54,52,30,18,15,75,82,33
"",21%,22%,20%,16%,23%,29%,21%,18%,14%,21%,25%,16%
"",,,,,,AEF,,,,,C,
" 6 (6)",118,50,68,21,37,26,13,14,7,58,39,21
"",13%,12%,14%,16%,16%,14%,9%,14%,7%,16%,12%,10%
"",,,,F,F,,,,,,,
" 5 (5)",91,37,54,15,23,12,17,10,14,38,29,24
"",10%,9%,11%,12%,10%,7%,12%,10%,13%,10%,9%,12%
"",,,,,,,,,,,,
" 4 (4)",20,10,10,0,6,4,6,1,3,6,10,4
"",2%,2%,2%,- ,3%,2%,4%,1%,3%,2%,3%,2%
"",,,,,,,A,,,,,
" 3 (3)",13,6,7,2,3,4,2,0,2,5,6,2
"",1%,1%,1%,2%,1%,2%,1%,- ,2%,1%,2%,1%
"",,,,,,,,,,,,
" 2 (2)",8,4,4,3,2,1,2,0,0,5,3,0
"",1%,1%,1%,2%,1%,1%,1%,- ,- ,1%,1%,- 
"",,,,,,,,,,,,
" 1 (1)",6,2,4,1,2,1,1,0,1,3,2,1
"",1%,0%,1%,1%,1%,1%,1%,- ,1%,1%,1%,0%
"",,,,,,,,,,,,
" 0 is extremely dissatisfied (0)",6,5,1,0,2,1,1,1,1,2,2,2
"",1%,1%,0%,- ,1%,1%,1%,1%,1%,1%,1%,1%
"",,,,,,,,,,,,
" Net" ,,
" 9-10",217,108,109,40,55,27,33,28,34,95,60,62
"",24%,26%,23%,31%,23%,15%,23%,28%,32%,26%,18%,30%
"",,,,C,C,,,C,C,B,,B
" 7-8",416,191,225,46,105,105,71,46,43,151,176,89
"",46%,46%,47%,36%,45%,58%,49%,46%,41%,42%,54%,43%
"",,,,,,ABF,A,,,,AC,
" 5-6",209,87,122,36,60,38,30,24,21,96,68,45
"",23%,21%,25%,28%,26%,21%,21%,24%,20%,26%,21%,22%
"",,,,,,,,,,,,
" 3-4",33,16,17,2,9,8,8,1,5,11,16,6
"",4%,4%,4%,2%,4%,4%,5%,1%,5%,3%,5%,3%
"",,,,,,,,,,,,
" 0-2",20,11,9,4,6,3,4,1,2,10,7,3
"",2%,3%,2%,3%,3%,2%,3%,1%,2%,3%,2%,1%
"",,,,,,,,,,,,
"Mean",7.21,7.23,7.19,7.25,7.12,7.12,7.14,7.47,7.39,7.17,7.13,7.43
"",,,,,,,,,,,,
"Standard Error",0.06,0.09,0.08,0.16,0.12,0.12,0.16,0.16,0.19,0.10,0.10,0.13
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"I10b. And thinking about the TfL website overall, how satisfied are you with it on a scale of 0 to 10, where 10 is extremely satisfied and 0 is extremely dissatisfied?",,
"Base - All using TfL website",,
"",,
"_____________________________________________________",,
